,data,x_n,y_n,z_n,x_mm,y_mm,z_mm,t,TR,orient
Park_v_Control/ds001907-download/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4115/ses-2/func/sub-RC4115_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-1/func/sub-RC4116_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4116/ses-2/func/sub-RC4116_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-1/func/sub-RC4117_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-5_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4117/ses-2/func/sub-RC4117_ses-2_task-ANT_run-6_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-1_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-2_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-3_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-4_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-5_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-1/func/sub-RC4118_ses-1_task-ANT_run-6_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-1_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-2_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-3_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
Park_v_Control/ds001907-download/sub-RC4118/ses-2/func/sub-RC4118_ses-2_task-ANT_run-4_bold.nii.gz,Park_v_Control,80,80,43,3.0,3.0,3.0,149,2.4000020027160645,RPI
